station_id,code,name,zone,latitude,longitude,zone_code,region
1686,STN01686,Station 1686,SCR,29.5,114.5,SCR,SCR
1687,STN01687,Station 1687,WR,29.5,115.0,WR,WR
1688,STN01688,Station 1688,WCR,29.5,115.5,WCR,WCR
1689,STN01689,Station 1689,CC,29.5,116.0,CC,CC
1690,STN01690,Station 1690,ECoR,29.5,116.5,ECoR,ECoR
1691,STN01691,Station 1691,NK,30.0,75.0,NK,NK
1692,STN01692,Station 1692,SR,30.0,75.5,SR,SR
1693,STN01693,Station 1693,SCoR,30.0,76.0,SCoR,SCoR
1694,STN01694,Station 1694,SCR,30.0,76.5,SCR,SCR
1695,STN01695,Station 1695,WR,30.0,77.0,WR,WR
1696,STN01696,Station 1696,WCR,30.0,77.5,WCR,WCR
1697,STN01697,Station 1697,CC,30.0,78.0,CC,CC
1698,STN01698,Station 1698,ECoR,30.0,78.5,ECoR,ECoR
1699,STN01699,Station 1699,CR,30.0,79.0,CR,CR
1700,STN01700,Station 1700,KR,30.0,79.5,KR,KR
1701,STN01701,Station 1701,ER,30.0,80.0,ER,ER
1702,STN01702,Station 1702,NCR,30.0,80.5,NCR,NCR
1703,STN01703,Station 1703,NR,30.0,81.0,NR,NR
1704,STN01704,Station 1704,NE,30.0,81.5,NE,NE
1705,STN01705,Station 1705,NF,30.0,82.0,NF,NF
1706,STN01706,Station 1706,NK,30.0,82.5,NK,NK
1707,STN01707,Station 1707,SR,30.0,83.0,SR,SR
1708,STN01708,Station 1708,SCoR,30.0,83.5,SCoR,SCoR
1709,STN01709,Station 1709,SCR,30.0,84.0,SCR,SCR
1710,STN01710,Station 1710,WR,30.0,84.5,WR,WR
1711,STN01711,Station 1711,WCR,30.0,85.0,WCR,WCR
1712,STN01712,Station 1712,CC,30.0,85.5,CC,CC
1713,STN01713,Station 1713,ECoR,30.0,86.0,ECoR,ECoR
1714,STN01714,Station 1714,CR,30.0,86.5,CR,CR
1715,STN01715,Station 1715,KR,30.0,87.0,KR,KR
1716,STN01716,Station 1716,ER,30.0,87.5,ER,ER
1717,STN01717,Station 1717,NCR,30.0,88.0,NCR,NCR
1718,STN01718,Station 1718,NR,30.0,88.5,NR,NR
1719,STN01719,Station 1719,NE,30.0,89.0,NE,NE
1720,STN01720,Station 1720,NF,30.0,89.5,NF,NF
1721,STN01721,Station 1721,NK,30.0,90.0,NK,NK
1722,STN01722,Station 1722,SR,30.0,90.5,SR,SR
1723,STN01723,Station 1723,SCoR,30.0,91.0,SCoR,SCoR
1724,STN01724,Station 1724,SCR,30.0,91.5,SCR,SCR
1725,STN01725,Station 1725,WR,30.0,92.0,WR,WR
1726,STN01726,Station 1726,WCR,30.0,92.5,WCR,WCR
1727,STN01727,Station 1727,CC,30.0,93.0,CC,CC
1728,STN01728,Station 1728,ECoR,30.0,93.5,ECoR,ECoR
1729,STN01729,Station 1729,CR,30.0,94.0,CR,CR
1730,STN01730,Station 1730,KR,30.0,94.5,KR,KR
1731,STN01731,Station 1731,ER,30.0,95.0,ER,ER
1732,STN01732,Station 1732,NCR,30.0,95.5,NCR,NCR
1733,STN01733,Station 1733,NR,30.0,96.0,NR,NR
1734,STN01734,Station 1734,NE,30.0,96.5,NE,NE
1735,STN01735,Station 1735,NF,30.0,97.0,NF,NF
1736,STN01736,Station 1736,NK,30.0,97.5,NK,NK
1737,STN01737,Station 1737,SR,30.0,98.0,SR,SR
1738,STN01738,Station 1738,SCoR,30.0,98.5,SCoR,SCoR
1739,STN01739,Station 1739,SCR,30.0,99.0,SCR,SCR
1740,STN01740,Station 1740,WR,30.0,99.5,WR,WR
1741,STN01741,Station 1741,WCR,30.0,100.0,WCR,WCR
1742,STN01742,Station 1742,CC,30.0,100.5,CC,CC
1743,STN01743,Station 1743,ECoR,30.0,101.0,ECoR,ECoR
1744,STN01744,Station 1744,CR,30.0,101.5,CR,CR
1745,STN01745,Station 1745,KR,30.0,102.0,KR,KR
1746,STN01746,Station 1746,ER,30.0,102.5,ER,ER
1747,STN01747,Station 1747,NCR,30.0,103.0,NCR,NCR
1748,STN01748,Station 1748,NR,30.0,103.5,NR,NR
1749,STN01749,Station 1749,NE,30.0,104.0,NE,NE
1750,STN01750,Station 1750,NF,30.0,104.5,NF,NF
1751,STN01751,Station 1751,NK,30.0,105.0,NK,NK
1752,STN01752,Station 1752,SR,30.0,105.5,SR,SR
1753,STN01753,Station 1753,SCoR,30.0,106.0,SCoR,SCoR
1754,STN01754,Station 1754,SCR,30.0,106.5,SCR,SCR
1755,STN01755,Station 1755,WR,30.0,107.0,WR,WR
1756,STN01756,Station 1756,WCR,30.0,107.5,WCR,WCR
1757,STN01757,Station 1757,CC,30.0,108.0,CC,CC
1758,STN01758,Station 1758,ECoR,30.0,108.5,ECoR,ECoR
1759,STN01759,Station 1759,CR,30.0,109.0,CR,CR
1760,STN01760,Station 1760,KR,30.0,109.5,KR,KR
1761,STN01761,Station 1761,ER,30.0,110.0,ER,ER
1762,STN01762,Station 1762,NCR,30.0,110.5,NCR,NCR
1763,STN01763,Station 1763,NR,30.0,111.0,NR,NR
1764,STN01764,Station 1764,NE,30.0,111.5,NE,NE
1765,STN01765,Station 1765,NF,30.0,112.0,NF,NF
1766,STN01766,Station 1766,NK,30.0,112.5,NK,NK
1767,STN01767,Station 1767,SR,30.0,113.0,SR,SR
1768,STN01768,Station 1768,SCoR,30.0,113.5,SCoR,SCoR
1769,STN01769,Station 1769,SCR,30.0,114.0,SCR,SCR
1770,STN01770,Station 1770,WR,30.0,114.5,WR,WR
1771,STN01771,Station 1771,WCR,30.0,115.0,WCR,WCR
1772,STN01772,Station 1772,CC,30.0,115.5,CC,CC
1773,STN01773,Station 1773,ECoR,30.0,116.0,ECoR,ECoR
1774,STN01774,Station 1774,CR,30.0,116.5,CR,CR
1775,STN01775,Station 1775,SR,30.5,75.0,SR,SR
1776,STN01776,Station 1776,SCoR,30.5,75.5,SCoR,SCoR
1777,STN01777,Station 1777,SCR,30.5,76.0,SCR,SCR
1778,STN01778,Station 1778,WR,30.5,76.5,WR,WR
1779,STN01779,Station 1779,WCR,30.5,77.0,WCR,WCR
1780,STN01780,Station 1780,CC,30.5,77.5,CC,CC
1781,STN01781,Station 1781,ECoR,30.5,78.0,ECoR,ECoR
1782,STN01782,Station 1782,CR,30.5,78.5,CR,CR
1783,STN01783,Station 1783,KR,30.5,79.0,KR,KR
1784,STN01784,Station 1784,ER,30.5,79.5,ER,ER
1785,STN01785,Station 1785,NCR,30.5,80.0,NCR,NCR
1786,STN01786,Station 1786,NR,30.5,80.5,NR,NR
1787,STN01787,Station 1787,NE,30.5,81.0,NE,NE
1788,STN01788,Station 1788,NF,30.5,81.5,NF,NF
1789,STN01789,Station 1789,NK,30.5,82.0,NK,NK
1790,STN01790,Station 1790,SR,30.5,82.5,SR,SR
1791,STN01791,Station 1791,SCoR,30.5,83.0,SCoR,SCoR
1792,STN01792,Station 1792,SCR,30.5,83.5,SCR,SCR
1793,STN01793,Station 1793,WR,30.5,84.0,WR,WR
1794,STN01794,Station 1794,WCR,30.5,84.5,WCR,WCR
1795,STN01795,Station 1795,CC,30.5,85.0,CC,CC
1796,STN01796,Station 1796,ECoR,30.5,85.5,ECoR,ECoR
1797,STN01797,Station 1797,CR,30.5,86.0,CR,CR
1798,STN01798,Station 1798,KR,30.5,86.5,KR,KR
1799,STN01799,Station 1799,ER,30.5,87.0,ER,ER
1800,STN01800,Station 1800,NCR,30.5,87.5,NCR,NCR
1801,STN01801,Station 1801,NR,30.5,88.0,NR,NR
1802,STN01802,Station 1802,NE,30.5,88.5,NE,NE
1803,STN01803,Station 1803,NF,30.5,89.0,NF,NF
1804,STN01804,Station 1804,NK,30.5,89.5,NK,NK
1805,STN01805,Station 1805,SR,30.5,90.0,SR,SR
1806,STN01806,Station 1806,SCoR,30.5,90.5,SCoR,SCoR
1807,STN01807,Station 1807,SCR,30.5,91.0,SCR,SCR
1808,STN01808,Station 1808,WR,30.5,91.5,WR,WR
1809,STN01809,Station 1809,WCR,30.5,92.0,WCR,WCR
1810,STN01810,Station 1810,CC,30.5,92.5,CC,CC
1811,STN01811,Station 1811,ECoR,30.5,93.0,ECoR,ECoR
1812,STN01812,Station 1812,CR,30.5,93.5,CR,CR
1813,STN01813,Station 1813,KR,30.5,94.0,KR,KR
1814,STN01814,Station 1814,ER,30.5,94.5,ER,ER
1815,STN01815,Station 1815,NCR,30.5,95.0,NCR,NCR
1816,STN01816,Station 1816,NR,30.5,95.5,NR,NR
1817,STN01817,Station 1817,NE,30.5,96.0,NE,NE
1818,STN01818,Station 1818,NF,30.5,96.5,NF,NF
1819,STN01819,Station 1819,NK,30.5,97.0,NK,NK
1820,STN01820,Station 1820,SR,30.5,97.5,SR,SR
1821,STN01821,Station 1821,SCoR,30.5,98.0,SCoR,SCoR
1822,STN01822,Station 1822,SCR,30.5,98.5,SCR,SCR
1823,STN01823,Station 1823,WR,30.5,99.0,WR,WR
1824,STN01824,Station 1824,WCR,30.5,99.5,WCR,WCR
1825,STN01825,Station 1825,CC,30.5,100.0,CC,CC
1826,STN01826,Station 1826,ECoR,30.5,100.5,ECoR,ECoR
1827,STN01827,Station 1827,CR,30.5,101.0,CR,CR
1828,STN01828,Station 1828,KR,30.5,101.5,KR,KR
1829,STN01829,Station 1829,ER,30.5,102.0,ER,ER
1830,STN01830,Station 1830,NCR,30.5,102.5,NCR,NCR
1831,STN01831,Station 1831,NR,30.5,103.0,NR,NR
1832,STN01832,Station 1832,NE,30.5,103.5,NE,NE
1833,STN01833,Station 1833,NF,30.5,104.0,NF,NF
1834,STN01834,Station 1834,NK,30.5,104.5,NK,NK
1835,STN01835,Station 1835,SR,30.5,105.0,SR,SR
1836,STN01836,Station 1836,SCoR,30.5,105.5,SCoR,SCoR
1837,STN01837,Station 1837,SCR,30.5,106.0,SCR,SCR
1838,STN01838,Station 1838,WR,30.5,106.5,WR,WR
1839,STN01839,Station 1839,WCR,30.5,107.0,WCR,WCR
1840,STN01840,Station 1840,CC,30.5,107.5,CC,CC
1841,STN01841,Station 1841,ECoR,30.5,108.0,ECoR,ECoR
1842,STN01842,Station 1842,CR,30.5,108.5,CR,CR
1843,STN01843,Station 1843,KR,30.5,109.0,KR,KR
1844,STN01844,Station 1844,ER,30.5,109.5,ER,ER
1845,STN01845,Station 1845,NCR,30.5,110.0,NCR,NCR
1846,STN01846,Station 1846,NR,30.5,110.5,NR,NR
1847,STN01847,Station 1847,NE,30.5,111.0,NE,NE
1848,STN01848,Station 1848,NF,30.5,111.5,NF,NF
1849,STN01849,Station 1849,NK,30.5,112.0,NK,NK
1850,STN01850,Station 1850,SR,30.5,112.5,SR,SR
1851,STN01851,Station 1851,SCoR,30.5,113.0,SCoR,SCoR
1852,STN01852,Station 1852,SCR,30.5,113.5,SCR,SCR
1853,STN01853,Station 1853,WR,30.5,114.0,WR,WR
1854,STN01854,Station 1854,WCR,30.5,114.5,WCR,WCR
1855,STN01855,Station 1855,CC,30.5,115.0,CC,CC
1856,STN01856,Station 1856,ECoR,30.5,115.5,ECoR,ECoR
1857,STN01857,Station 1857,CR,30.5,116.0,CR,CR
1858,STN01858,Station 1858,KR,30.5,116.5,KR,KR
1859,STN01859,Station 1859,SCoR,31.0,75.0,SCoR,SCoR
1860,STN01860,Station 1860,SCR,31.0,75.5,SCR,SCR
1861,STN01861,Station 1861,WR,31.0,76.0,WR,WR
1862,STN01862,Station 1862,WCR,31.0,76.5,WCR,WCR
1863,STN01863,Station 1863,CC,31.0,77.0,CC,CC
1864,STN01864,Station 1864,ECoR,31.0,77.5,ECoR,ECoR
1865,STN01865,Station 1865,CR,31.0,78.0,CR,CR
1866,STN01866,Station 1866,KR,31.0,78.5,KR,KR
1867,STN01867,Station 1867,ER,31.0,79.0,ER,ER
1868,STN01868,Station 1868,NCR,31.0,79.5,NCR,NCR
1869,STN01869,Station 1869,NR,31.0,80.0,NR,NR
1870,STN01870,Station 1870,NE,31.0,80.5,NE,NE
1871,STN01871,Station 1871,NF,31.0,81.0,NF,NF
1872,STN01872,Station 1872,NK,31.0,81.5,NK,NK
1873,STN01873,Station 1873,SR,31.0,82.0,SR,SR
1874,STN01874,Station 1874,SCoR,31.0,82.5,SCoR,SCoR
1875,STN01875,Station 1875,SCR,31.0,83.0,SCR,SCR
1876,STN01876,Station 1876,WR,31.0,83.5,WR,WR
1877,STN01877,Station 1877,WCR,31.0,84.0,WCR,WCR
1878,STN01878,Station 1878,CC,31.0,84.5,CC,CC
1879,STN01879,Station 1879,ECoR,31.0,85.0,ECoR,ECoR
1880,STN01880,Station 1880,CR,31.0,85.5,CR,CR
1881,STN01881,Station 1881,KR,31.0,86.0,KR,KR
1882,STN01882,Station 1882,ER,31.0,86.5,ER,ER
1883,STN01883,Station 1883,NCR,31.0,87.0,NCR,NCR
1884,STN01884,Station 1884,NR,31.0,87.5,NR,NR
1885,STN01885,Station 1885,NE,31.0,88.0,NE,NE
1886,STN01886,Station 1886,NF,31.0,88.5,NF,NF
1887,STN01887,Station 1887,NK,31.0,89.0,NK,NK
1888,STN01888,Station 1888,SR,31.0,89.5,SR,SR
1889,STN01889,Station 1889,SCoR,31.0,90.0,SCoR,SCoR
1890,STN01890,Station 1890,SCR,31.0,90.5,SCR,SCR
1891,STN01891,Station 1891,WR,31.0,91.0,WR,WR
1892,STN01892,Station 1892,WCR,31.0,91.5,WCR,WCR
1893,STN01893,Station 1893,CC,31.0,92.0,CC,CC
1894,STN01894,Station 1894,ECoR,31.0,92.5,ECoR,ECoR
1895,STN01895,Station 1895,CR,31.0,93.0,CR,CR
1896,STN01896,Station 1896,KR,31.0,93.5,KR,KR
1897,STN01897,Station 1897,ER,31.0,94.0,ER,ER
1898,STN01898,Station 1898,NCR,31.0,94.5,NCR,NCR
1899,STN01899,Station 1899,NR,31.0,95.0,NR,NR
1900,STN01900,Station 1900,NE,31.0,95.5,NE,NE
1901,STN01901,Station 1901,NF,31.0,96.0,NF,NF
1902,STN01902,Station 1902,NK,31.0,96.5,NK,NK
1903,STN01903,Station 1903,SR,31.0,97.0,SR,SR
1904,STN01904,Station 1904,SCoR,31.0,97.5,SCoR,SCoR
1905,STN01905,Station 1905,SCR,31.0,98.0,SCR,SCR
1906,STN01906,Station 1906,WR,31.0,98.5,WR,WR
1907,STN01907,Station 1907,WCR,31.0,99.0,WCR,WCR
1908,STN01908,Station 1908,CC,31.0,99.5,CC,CC
1909,STN01909,Station 1909,ECoR,31.0,100.0,ECoR,ECoR
1910,STN01910,Station 1910,CR,31.0,100.5,CR,CR
1911,STN01911,Station 1911,KR,31.0,101.0,KR,KR
1912,STN01912,Station 1912,ER,31.0,101.5,ER,ER
1913,STN01913,Station 1913,NCR,31.0,102.0,NCR,NCR
1914,STN01914,Station 1914,NR,31.0,102.5,NR,NR
1915,STN01915,Station 1915,NE,31.0,103.0,NE,NE
1916,STN01916,Station 1916,NF,31.0,103.5,NF,NF
1917,STN01917,Station 1917,NK,31.0,104.0,NK,NK
1918,STN01918,Station 1918,SR,31.0,104.5,SR,SR
1919,STN01919,Station 1919,SCoR,31.0,105.0,SCoR,SCoR
1920,STN01920,Station 1920,SCR,31.0,105.5,SCR,SCR
1921,STN01921,Station 1921,WR,31.0,106.0,WR,WR
1922,STN01922,Station 1922,WCR,31.0,106.5,WCR,WCR
1923,STN01923,Station 1923,CC,31.0,107.0,CC,CC
1924,STN01924,Station 1924,ECoR,31.0,107.5,ECoR,ECoR
1925,STN01925,Station 1925,CR,31.0,108.0,CR,CR
1926,STN01926,Station 1926,KR,31.0,108.5,KR,KR
1927,STN01927,Station 1927,ER,31.0,109.0,ER,ER
1928,STN01928,Station 1928,NCR,31.0,109.5,NCR,NCR
1929,STN01929,Station 1929,NR,31.0,110.0,NR,NR
1930,STN01930,Station 1930,NE,31.0,110.5,NE,NE
1931,STN01931,Station 1931,NF,31.0,111.0,NF,NF
1932,STN01932,Station 1932,NK,31.0,111.5,NK,NK
1933,STN01933,Station 1933,SR,31.0,112.0,SR,SR
1934,STN01934,Station 1934,SCoR,31.0,112.5,SCoR,SCoR
1935,STN01935,Station 1935,SCR,31.0,113.0,SCR,SCR
1936,STN01936,Station 1936,WR,31.0,113.5,WR,WR
1937,STN01937,Station 1937,WCR,31.0,114.0,WCR,WCR
1938,STN01938,Station 1938,CC,31.0,114.5,CC,CC
1939,STN01939,Station 1939,ECoR,31.0,115.0,ECoR,ECoR
1940,STN01940,Station 1940,CR,31.0,115.5,CR,CR
1941,STN01941,Station 1941,KR,31.0,116.0,KR,KR
1942,STN01942,Station 1942,ER,31.0,116.5,ER,ER
1943,STN01943,Station 1943,SCR,31.5,75.0,SCR,SCR
1944,STN01944,Station 1944,WR,31.5,75.5,WR,WR
1945,STN01945,Station 1945,WCR,31.5,76.0,WCR,WCR
1946,STN01946,Station 1946,CC,31.5,76.5,CC,CC
1947,STN01947,Station 1947,ECoR,31.5,77.0,ECoR,ECoR
1948,STN01948,Station 1948,CR,31.5,77.5,CR,CR
1949,STN01949,Station 1949,KR,31.5,78.0,KR,KR
1950,STN01950,Station 1950,ER,31.5,78.5,ER,ER
1951,STN01951,Station 1951,NCR,31.5,79.0,NCR,NCR
1952,STN01952,Station 1952,NR,31.5,79.5,NR,NR
1953,STN01953,Station 1953,NE,31.5,80.0,NE,NE
1954,STN01954,Station 1954,NF,31.5,80.5,NF,NF
1955,STN01955,Station 1955,NK,31.5,81.0,NK,NK
1956,STN01956,Station 1956,SR,31.5,81.5,SR,SR
1957,STN01957,Station 1957,SCoR,31.5,82.0,SCoR,SCoR
1958,STN01958,Station 1958,SCR,31.5,82.5,SCR,SCR
1959,STN01959,Station 1959,WR,31.5,83.0,WR,WR
1960,STN01960,Station 1960,WCR,31.5,83.5,WCR,WCR
1961,STN01961,Station 1961,CC,31.5,84.0,CC,CC
1962,STN01962,Station 1962,ECoR,31.5,84.5,ECoR,ECoR
1963,STN01963,Station 1963,CR,31.5,85.0,CR,CR
1964,STN01964,Station 1964,KR,31.5,85.5,KR,KR
1965,STN01965,Station 1965,ER,31.5,86.0,ER,ER
1966,STN01966,Station 1966,NCR,31.5,86.5,NCR,NCR
1967,STN01967,Station 1967,NR,31.5,87.0,NR,NR
1968,STN01968,Station 1968,NE,31.5,87.5,NE,NE
1969,STN01969,Station 1969,NF,31.5,88.0,NF,NF
1970,STN01970,Station 1970,NK,31.5,88.5,NK,NK
1971,STN01971,Station 1971,SR,31.5,89.0,SR,SR
1972,STN01972,Station 1972,SCoR,31.5,89.5,SCoR,SCoR
1973,STN01973,Station 1973,SCR,31.5,90.0,SCR,SCR
1974,STN01974,Station 1974,WR,31.5,90.5,WR,WR
1975,STN01975,Station 1975,WCR,31.5,91.0,WCR,WCR
1976,STN01976,Station 1976,CC,31.5,91.5,CC,CC
1977,STN01977,Station 1977,ECoR,31.5,92.0,ECoR,ECoR
1978,STN01978,Station 1978,CR,31.5,92.5,CR,CR
1979,STN01979,Station 1979,KR,31.5,93.0,KR,KR
1980,STN01980,Station 1980,ER,31.5,93.5,ER,ER
1981,STN01981,Station 1981,NCR,31.5,94.0,NCR,NCR
1982,STN01982,Station 1982,NR,31.5,94.5,NR,NR
1983,STN01983,Station 1983,NE,31.5,95.0,NE,NE
1984,STN01984,Station 1984,NF,31.5,95.5,NF,NF
1985,STN01985,Station 1985,NK,31.5,96.0,NK,NK
1986,STN01986,Station 1986,SR,31.5,96.5,SR,SR
1987,STN01987,Station 1987,SCoR,31.5,97.0,SCoR,SCoR
1988,STN01988,Station 1988,SCR,31.5,97.5,SCR,SCR
1989,STN01989,Station 1989,WR,31.5,98.0,WR,WR
1990,STN01990,Station 1990,WCR,31.5,98.5,WCR,WCR
1991,STN01991,Station 1991,CC,31.5,99.0,CC,CC
1992,STN01992,Station 1992,ECoR,31.5,99.5,ECoR,ECoR
1993,STN01993,Station 1993,CR,31.5,100.0,CR,CR
1994,STN01994,Station 1994,KR,31.5,100.5,KR,KR
1995,STN01995,Station 1995,ER,31.5,101.0,ER,ER
1996,STN01996,Station 1996,NCR,31.5,101.5,NCR,NCR
1997,STN01997,Station 1997,NR,31.5,102.0,NR,NR
1998,STN01998,Station 1998,NE,31.5,102.5,NE,NE
1999,STN01999,Station 1999,NF,31.5,103.0,NF,NF
2000,STN02000,Station 2000,NK,31.5,103.5,NK,NK
2001,STN02001,Station 2001,SR,31.5,104.0,SR,SR
2002,STN02002,Station 2002,SCoR,31.5,104.5,SCoR,SCoR
2003,STN02003,Station 2003,SCR,31.5,105.0,SCR,SCR
2004,STN02004,Station 2004,WR,31.5,105.5,WR,WR
2005,STN02005,Station 2005,WCR,31.5,106.0,WCR,WCR
2006,STN02006,Station 2006,CC,31.5,106.5,CC,CC
2007,STN02007,Station 2007,ECoR,31.5,107.0,ECoR,ECoR
2008,STN02008,Station 2008,CR,31.5,107.5,CR,CR
2009,STN02009,Station 2009,KR,31.5,108.0,KR,KR
2010,STN02010,Station 2010,ER,31.5,108.5,ER,ER
2011,STN02011,Station 2011,NCR,31.5,109.0,NCR,NCR
2012,STN02012,Station 2012,NR,31.5,109.5,NR,NR
2013,STN02013,Station 2013,NE,31.5,110.0,NE,NE
2014,STN02014,Station 2014,NF,31.5,110.5,NF,NF
2015,STN02015,Station 2015,NK,31.5,111.0,NK,NK
2016,STN02016,Station 2016,SR,31.5,111.5,SR,SR
2017,STN02017,Station 2017,SCoR,31.5,112.0,SCoR,SCoR
2018,STN02018,Station 2018,SCR,31.5,112.5,SCR,SCR
2019,STN02019,Station 2019,WR,31.5,113.0,WR,WR
2020,STN02020,Station 2020,WCR,31.5,113.5,WCR,WCR
2021,STN02021,Station 2021,CC,31.5,114.0,CC,CC
2022,STN02022,Station 2022,ECoR,31.5,114.5,ECoR,ECoR
2023,STN02023,Station 2023,CR,31.5,115.0,CR,CR
2024,STN02024,Station 2024,KR,31.5,115.5,KR,KR
2025,STN02025,Station 2025,ER,31.5,116.0,ER,ER
2026,STN02026,Station 2026,NCR,31.5,116.5,NCR,NCR
2027,STN02027,Station 2027,WR,32.0,75.0,WR,WR
2028,STN02028,Station 2028,WCR,32.0,75.5,WCR,WCR
2029,STN02029,Station 2029,CC,32.0,76.0,CC,CC
2030,STN02030,Station 2030,ECoR,32.0,76.5,ECoR,ECoR
2031,STN02031,Station 2031,CR,32.0,77.0,CR,CR
2032,STN02032,Station 2032,KR,32.0,77.5,KR,KR
2033,STN02033,Station 2033,ER,32.0,78.0,ER,ER
2034,STN02034,Station 2034,NCR,32.0,78.5,NCR,NCR
2035,STN02035,Station 2035,NR,32.0,79.0,NR,NR
2036,STN02036,Station 2036,NE,32.0,79.5,NE,NE
2037,STN02037,Station 2037,NF,32.0,80.0,NF,NF
2038,STN02038,Station 2038,NK,32.0,80.5,NK,NK
2039,STN02039,Station 2039,SR,32.0,81.0,SR,SR
2040,STN02040,Station 2040,SCoR,32.0,81.5,SCoR,SCoR
2041,STN02041,Station 2041,SCR,32.0,82.0,SCR,SCR
2042,STN02042,Station 2042,WR,32.0,82.5,WR,WR
2043,STN02043,Station 2043,WCR,32.0,83.0,WCR,WCR
2044,STN02044,Station 2044,CC,32.0,83.5,CC,CC
2045,STN02045,Station 2045,ECoR,32.0,84.0,ECoR,ECoR
2046,STN02046,Station 2046,CR,32.0,84.5,CR,CR
2047,STN02047,Station 2047,KR,32.0,85.0,KR,KR
2048,STN02048,Station 2048,ER,32.0,85.5,ER,ER
2049,STN02049,Station 2049,NCR,32.0,86.0,NCR,NCR
2050,STN02050,Station 2050,NR,32.0,86.5,NR,NR
2051,STN02051,Station 2051,NE,32.0,87.0,NE,NE
2052,STN02052,Station 2052,NF,32.0,87.5,NF,NF
2053,STN02053,Station 2053,NK,32.0,88.0,NK,NK
2054,STN02054,Station 2054,SR,32.0,88.5,SR,SR
2055,STN02055,Station 2055,SCoR,32.0,89.0,SCoR,SCoR
2056,STN02056,Station 2056,SCR,32.0,89.5,SCR,SCR
2057,STN02057,Station 2057,WR,32.0,90.0,WR,WR
2058,STN02058,Station 2058,WCR,32.0,90.5,WCR,WCR
2059,STN02059,Station 2059,CC,32.0,91.0,CC,CC
2060,STN02060,Station 2060,ECoR,32.0,91.5,ECoR,ECoR
2061,STN02061,Station 2061,CR,32.0,92.0,CR,CR
2062,STN02062,Station 2062,KR,32.0,92.5,KR,KR
2063,STN02063,Station 2063,ER,32.0,93.0,ER,ER
2064,STN02064,Station 2064,NCR,32.0,93.5,NCR,NCR
2065,STN02065,Station 2065,NR,32.0,94.0,NR,NR
2066,STN02066,Station 2066,NE,32.0,94.5,NE,NE
2067,STN02067,Station 2067,NF,32.0,95.0,NF,NF
2068,STN02068,Station 2068,NK,32.0,95.5,NK,NK
2069,STN02069,Station 2069,SR,32.0,96.0,SR,SR
2070,STN02070,Station 2070,SCoR,32.0,96.5,SCoR,SCoR
2071,STN02071,Station 2071,SCR,32.0,97.0,SCR,SCR
2072,STN02072,Station 2072,WR,32.0,97.5,WR,WR
2073,STN02073,Station 2073,WCR,32.0,98.0,WCR,WCR
2074,STN02074,Station 2074,CC,32.0,98.5,CC,CC
2075,STN02075,Station 2075,ECoR,32.0,99.0,ECoR,ECoR
2076,STN02076,Station 2076,CR,32.0,99.5,CR,CR
2077,STN02077,Station 2077,KR,32.0,100.0,KR,KR
2078,STN02078,Station 2078,ER,32.0,100.5,ER,ER
2079,STN02079,Station 2079,NCR,32.0,101.0,NCR,NCR
2080,STN02080,Station 2080,NR,32.0,101.5,NR,NR
2081,STN02081,Station 2081,NE,32.0,102.0,NE,NE
2082,STN02082,Station 2082,NF,32.0,102.5,NF,NF
2083,STN02083,Station 2083,NK,32.0,103.0,NK,NK
2084,STN02084,Station 2084,SR,32.0,103.5,SR,SR
2085,STN02085,Station 2085,SCoR,32.0,104.0,SCoR,SCoR
2086,STN02086,Station 2086,SCR,32.0,104.5,SCR,SCR
2087,STN02087,Station 2087,WR,32.0,105.0,WR,WR
2088,STN02088,Station 2088,WCR,32.0,105.5,WCR,WCR
2089,STN02089,Station 2089,CC,32.0,106.0,CC,CC
2090,STN02090,Station 2090,ECoR,32.0,106.5,ECoR,ECoR
2091,STN02091,Station 2091,CR,32.0,107.0,CR,CR
2092,STN02092,Station 2092,KR,32.0,107.5,KR,KR
2093,STN02093,Station 2093,ER,32.0,108.0,ER,ER
2094,STN02094,Station 2094,NCR,32.0,108.5,NCR,NCR
2095,STN02095,Station 2095,NR,32.0,109.0,NR,NR
2096,STN02096,Station 2096,NE,32.0,109.5,NE,NE
2097,STN02097,Station 2097,NF,32.0,110.0,NF,NF
2098,STN02098,Station 2098,NK,32.0,110.5,NK,NK
2099,STN02099,Station 2099,SR,32.0,111.0,SR,SR
2100,STN02100,Station 2100,SCoR,32.0,111.5,SCoR,SCoR
2101,STN02101,Station 2101,SCR,32.0,112.0,SCR,SCR
2102,STN02102,Station 2102,WR,32.0,112.5,WR,WR
2103,STN02103,Station 2103,WCR,32.0,113.0,WCR,WCR
2104,STN02104,Station 2104,CC,32.0,113.5,CC,CC
2105,STN02105,Station 2105,ECoR,32.0,114.0,ECoR,ECoR
2106,STN02106,Station 2106,CR,32.0,114.5,CR,CR
2107,STN02107,Station 2107,KR,32.0,115.0,KR,KR
2108,STN02108,Station 2108,ER,32.0,115.5,ER,ER
2109,STN02109,Station 2109,NCR,32.0,116.0,NCR,NCR
2110,STN02110,Station 2110,NR,32.0,116.5,NR,NR
2111,STN02111,Station 2111,WCR,32.5,75.0,WCR,WCR
2112,STN02112,Station 2112,CC,32.5,75.5,CC,CC
2113,STN02113,Station 2113,ECoR,32.5,76.0,ECoR,ECoR
2114,STN02114,Station 2114,CR,32.5,76.5,CR,CR
2115,STN02115,Station 2115,KR,32.5,77.0,KR,KR
